AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,ACTIVIDA,UBIGEO,DOMINIO,ESTRATO,CODINFOR,PERIODO,E1,E1A1,E1B,E2,E3,E4A1,E4B1,E4A2,E4B2,E4A3,E4B3,E4A4,E4B4,E4A5,E4B5,E5,E6A,E6B,E8A,E8B,E8C,E9A,E9A1,E13A,E13B,E13C,E14T,E15,E15GG,E16T,E17T,E18,E18GG,E19T,E20T,E21,E21GG,E22T,E23ST,E23T,E24T,E25ST1,E25ST2,E25ST3,E25ST4,E25T1,E25T2,E25T3,TICUEST04,TIPOCUESTIONARIO,FACTORA07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2021,02,015537,068,11,03,1,040126,6,1,03,1,3,8,4,8,3,2, ,2, ,1,3,2, ,2, ,2,9,5,1,0,0,12,0,1,0,0,3350,2, ,2345, , , , , , , , ,0,0, ,1005,0,0,1005,0,0,1005,2,2,180.985641479492,200.058084802121,042481,00
2021,02,015537,068,11,03,2,040126,6,1,03,1,3,8,4,10,2,2, ,2, ,1,2,2, ,1,2,2,10,0,1,0,0,12,0,0,0,3, , , , , , , , ,700,2, , ,0,0, ,0,0,700,700,0,0,700,2,2,180.985641479492,200.058084802121,042481,00
2021,02,015537,090,11,02,1,040126,6,1,01,1,3,1,4,10,3,2, ,2, ,1,2,2, ,2, ,6,4,0,1,0,0,12,0,1,0,0,240,2, ,108, , , , , , , , ,0,0, ,132,0,0,132,0,0,132,2,2,127.163078308105,140.174907006549,042481,00
2021,07,015538,102,11,02,1,040109,6,1,02,1,3,8,4,3, , , , , , , , , , , ,5,20,0,1,0,0,12,0,0,0,3, , , , , , , , ,1516,2, ,520,0,0, ,0,0,996,996,0,0,996,2,2,148.062911987305,148.909366122244,042937,00
2021,07,015538,102,11,03,1,040109,6,1,03,1,1, ,4,8,2,2, ,2, ,1,1,2, ,2, ,5,15,0,1,0,0,12,0,0,0,3, , , , , , , , ,433,2, ,400,50,70, ,0,0,33,33,0,70,-37,2,2,133.094573974609,135.411845370235,042937,00
2021,07,015538,102,11,03,2,040109,6,1,03,1,3,7,4,1, , , , , , , , , , , ,5,31,0,1,0,0,12,0,0,2,0, , , , ,700,1,105,100, , , , ,0,0, ,0,705,0,705,0,0,705,2,2,133.094573974609,135.411845370235,042937,00
2021,07,015538,136,11,01,1,040109,6,1,01,1,3,8,4,10,1,2, ,2, ,1,2,2, ,2, ,1,5,8,1,0,0,12,0,0,0,3, , , , , , , , ,1000,2, ,0,0,0,0,0,0,1000,1000,0,0,1000,2,2,148.062911987305,148.909366122244,042937,00
2021,07,015538,136,11,02,1,040109,6,1,02,1,3,7,4,10,1,2, ,2, ,2, ,2, ,2, ,5,4,0,1,0,0,12,0,0,2,0, , , , ,250,1,25,150, , , , ,12,12, ,0,125,0,125,0,12,113,2,2,133.829605102539,137.521666327038,042937,00
2021,01,015539,056,11,01,1,040123,6,1,01,2,1, ,3,10,2,2, ,2, ,1,1,2, ,2, ,3,10,0,3,0,2,7,0,1,0,0,1200,2, , , , , , , , , , ,420,420,0,0,0,1200,1200,0,420,780,2,2,434.734527587891,703.165512262137,043458,00
2021,01,015539,073,11,02,1,040123,6,1,02,2,3,6,4,1, , , , , , , , , , , ,5,0,3,1,0,0,3,0,0,0,3, , , , , , , , ,1212,1,43,546,60,60, ,0,0,709,709,0,60,649,2,2,351.5830078125,606.615411379495,043458,00
2021,09,015540,021,11,01,1,040103,6,1,01,3,1, ,3,8,1,2, ,2, ,1,2,2, ,2, ,2,30,0,1,0,0,12,0,0,2,0, , , , ,5000,1,750,4000, , , , ,0,20, ,0,1750,0,1750,0,20,1730,2,2,246.422973632813,229.685055447566,042626,02
2021,09,015540,021,11,03,1,040103,6,1,00,3,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,337.58203125,343.704031278779,042626,02
2021,09,015540,031,11,01,1,040103,6,1,01,3,3,6,3,1, , , , , , , , , , , ,2,0,2,1,0,0,2,0,0,2,0, , , , ,500,2, ,250, , , , ,0,0, ,0,250,0,250,0,0,250,2,2,277.181793212891,288.038570190921,042626,02
2021,04,015541,005,11,01,1,040112,6,1,01,3,3,6,4,1, , , , , , , , , , , ,1,1,8,1,0,0,12,0,0,2,0, , , , ,1299,1,20,650, , , , ,3,3, ,0,669,0,669,0,3,666,2,2,293.087158203125,289.262435881556,042973,00
2021,04,015541,047,11,01,1,040112,6,1,01,3,3,6,4,4, , , , , , , , , , , ,2,3,0,3,0,2,6,0,0,0,3, , , , , , , , ,2448,1,288,1082,357,357,0,0,0,1654,1654,0,357,1297,2,2,266.605804443359,234.500022172334,042973,00
2021,04,015541,047,11,04,1,040112,6,1,04,3,3,8,4,3, , , , , , , , , , , ,2,4,4,1,0,0,9,0,0,0,3, , , , , , , , ,2500,2, ,750,170,170, ,0,0,1750,1750,0,170,1580,2,2,332.081817626953,284.880881215889,042973,00
2021,04,015541,077,11,01,1,040112,6,1,01,3,1, ,2,8,2,2, ,2, ,1,1,2, ,2, ,6,15,0,1,0,0,12,0,0,2,0, , , , ,3295,1,130,2000, , , , ,475,495, ,0,1425,0,1425,0,495,930,2,2,249.423004150391,238.136364397005,042973,00
2021,04,015541,092,11,01,1,040112,6,1,01,3,1, ,4,2, , , , , , , , , , , ,3,30,0,2,1,0,8,0,0,0,3, , , , , , , , ,5629,2, , ,0,0,2400,0,0,5629,5629,2400,0,3229,2,2,310.116333007813,280.339510567085,042973,00
2021,10,015542,029,11,02,1,040122,6,1,02,1,3,7,3,10,1,2, ,2, ,2, ,2, ,2, ,5,1,0,1,0,0,12,0,1,0,0,850,2, ,250, , , , , , , , ,50,50, ,600,0,0,600,0,50,550,2,2,166.954742431641,155.917641659544,043328,00
2021,10,015542,094,11,01,1,040122,6,1,01,1,1, ,3,3, , , , , , , , , , , ,5,15,0,1,0,0,12,0,0,0,3, , , , , , , , ,1700,2, , ,0,0, ,0,0,1700,1700,0,0,1700,2,2,143.819595336914,148.389627716531,043328,00
2021,10,015542,131,11,01,1,040122,6,1,01,1,3,7,4,2, , , , , , , , , , , ,6,6,0,1,0,0,12,0,0,0,3, , , , , , , , ,1100,2, ,100,0,0, ,0,0,1000,1000,0,0,1000,2,2,139.500595092773,143.325356427454,043328,00
2021,10,015542,142,11,04,1,040122,6,1,04,1,1, ,4,2, , , , , , , , , , , ,5,1,6,1,0,0,12,0,1,0,0,800,2, ,100, , , , , , , , ,230,230, ,700,0,0,700,0,230,470,2,2,155.911560058594,153.432112274626,043328,00
2021,10,015542,142,11,05,2,040122,6,1,05,1,3,8,3,1, , , , , , , , , , , ,2,2,0,1,0,0,12,0,0,2,0, , , , ,160,1,50,150, , , , ,7,7, ,0,60,0,60,0,7,53,2,2,120.202476501465,122.453479504099,043328,00
2021,10,015542,142,11,06,1,040122,6,1,06,1,1, ,3,10,1,2, ,2, ,1,2,2, ,2, ,6,0,11,1,0,0,10,0,0,0,3, , , , , , , , ,350,2, , ,0,0, ,0,0,350,350,0,0,350,2,2,153.352569580078,160.067379146519,043328,00
2021,10,015542,142,11,06,2,040122,6,1,06,1,1, ,3,2, , , , , , , , , , , ,6,5,0,1,0,0,12,0,0,0,3, , , , , , , , ,450,2, , ,0,0, ,0,0,450,450,0,0,450,2,2,153.352569580078,160.067379146519,043328,00
2021,07,015544,032,11,01,1,040109,6,1,01,3,1, ,4,10,3,2, ,2, ,1,2,2, ,2, ,5,8,0,1,0,0,12,0,0,2,0, , , , ,1212,1,375,1170, , , , ,6,6, ,0,417,0,417,0,6,411,2,2,323.103179931641,383.342603501727,046520,00
2021,07,015544,045,11,02,1,040109,6,1,02,3,3,8,3,1, , , , , , , , , , , ,3,1,0,1,0,0,12,0,0,2,0, , , , ,4000,1,150,3200, , , , ,0,0, ,0,950,0,950,0,0,950,2,2,366.091430664063,377.53598513525,046520,00
2021,07,015544,073,11,02,1,040109,6,1,02,3,3,1,3,10,1,2, ,2, ,1,2,2, ,2, ,5,0,6,1,0,0,6,0,0,2,0, , , , ,875,1,125,775, , , , ,0,0, ,0,225,0,225,0,0,225,2,2,323.103179931641,383.342603501727,046520,00
2021,02,015545,017,11,01,1,040104,6,1,02,1,3,8,3,7,2,2, ,2, ,1,1,2, ,2, ,5,2,0,1,0,0,8,0,0,2,3, , , , ,650,2, ,300,1400,2, ,60,835,835, ,0,350,1340,1690,0,835,855,2,2,364.49609375,485.940368125734,051210,00
2021,02,015545,029,11,01,1,040104,6,1,01,1,3,8,4,10,1,2, ,2, ,1,2,2, ,2, ,5,2,0,1,0,0,3,0,0,0,3, , , , , , , , ,338,1,9,65,1,1, ,0,0,282,282,0,1,281,2,2,320.7392578125,444.279555622258,051210,00
2021,02,015545,066,11,01,1,040104,6,1,01,1,3,8,4,9,1,2, ,2, ,1,2,2, ,2, ,6,10,0,1,0,0,4,0,0,0,3, , , , , , , , ,100,2, , ,0,0, ,0,0,100,100,0,0,100,2,2,337.617919921875,415.654148263407,051210,00
2021,02,015545,092,11,01,1,040104,6,1,01,1,3,6,4,1, , , , , , , , , , , ,1,5,0,1,0,0,8,0,0,2,0, , , , ,2078,2, , , , , , ,12,12, ,0,0,2078,2078,0,12,2066,2,2,329.070098876953,429.915456767157,051210,00
2021,02,015545,103,11,01,1,040104,6,1,01,1,3,8,4,1, , , , , , , , , , , ,5,0,2,1,0,0,2,0,0,2,0, , , , ,700,2, ,400, , , , ,53,53, ,0,300,0,300,0,53,247,2,2,320.7392578125,444.279555622258,051210,00
2021,12,015546,016,11,01,1,040102,6,1,01,1,1, ,2,8,1,1,2,2, ,1,2,2, ,2, ,5,0,1,4,0,3,0,1,0,0,3, , , , , , , , ,609,1,210,452,96,96,0,0,0,367,367,0,96,271,2,2,345.703735351563,399.407908340146,046494,02
2021,12,015546,023,11,02,1,040102,6,1,02,1,3,6,3,1, , , , , , , , , , , ,5,0,8,1,0,0,8,0,0,2,0, , , , ,1091,2, ,675, , , , ,0,0, ,0,416,0,416,0,0,416,2,2,361.480682373047,401.742296615729,046494,02
2021,12,015546,036,11,01,1,040102,6,1,01,1,3,7,4,1, , , , , , , , , , , ,3,0,3,1,0,0,3,0,0,0,3, , , , , , , , ,400,2, ,200,0,0, ,0,0,200,200,0,0,200,2,2,231.231964111328,260.355694681149,046494,02
2021,12,015546,046,11,02,1,040102,6,1,02,1,3,7,4,8,2,2, ,2, ,1,3,2, ,2, ,3,1,0,1,0,0,10,0,0,0,3, , , , , , , , ,865,2, ,140,225,225, ,0,0,725,725,0,225,500,2,2,345.703735351563,399.407908340146,046494,02
2021,08,015547,044,11,03,1,040101,6,1,03,2,1, ,4,2, , , , , , , , , , , ,5,6,0,1,0,0,6,0,0,0,3, , , , , , , , ,1200,2, , ,100,100, ,0,0,1200,1200,0,100,1100,2,2,211.65251159668,197.348676554734,042456,00
2021,08,015547,110,11,02,1,040101,6,1,02,2,3,7,4,1, , , , , , , , , , , ,2,2,0,1,0,0,8,0,0,2,0, , , , ,300,2, , , , , , ,0,0, ,0,300,0,300,0,0,300,2,2,133.829605102539,137.521666327038,042456,00
2021,12,015548,011,11,05,1,040110,6,1,05,4,1, ,3,8,2,1,3,1,1,1,3,2, ,1,1,3,1,3,2,1,0,12,0,0,2,0, , , , ,25000,2, ,15000, , , , ,1924,1974,700,0,10000,0,10000,700,1974,7326,2,2,274.636199951172,137.149868508759,046514,00
2021,12,015548,023,11,01,1,040110,6,1,01,4,3,8,3,2, , , , , , , , , , , ,6,2,0,1,0,0,12,0,0,0,3, , , , , , , , ,2800,2, ,300,0,0, ,0,0,2500,2500,0,0,2500,2,2,288.476898193359,137.78472807822,046514,00
2021,12,015548,060,11,02,1,040110,6,1,02,4,1, ,3,9,1,2, ,2, ,2, ,2, ,2, ,6,1,0,1,0,0,5,0,0,0,3, , , , , , , , ,1000,2, ,100,30,30, ,0,0,900,900,0,30,870,2,2,319.980560302734,148.115252265137,046514,00
2021,04,015549,012,11,02,1,040116,6,1,02,4,3,6,4,10,2,1,2,2, ,1,2,2, ,1,2,2,4,0,1,0,0,1,0,1,0,0,1300,1,30,415, , , , , , , , ,0,0, ,915,0,0,915,0,0,915,2,2,293.087158203125,289.262435881556,043260,01
2021,04,015549,054,11,02,1,040116,6,1,02,4,3,8,4,3, , , , , , , , , , , ,1,1,6,1,0,0,12,0,0,0,3, , , , , , , , ,1250,2, , ,400,400, ,0,0,1250,1250,0,400,850,2,2,300.699798583984,279.910229210127,043260,01
2021,07,015550,026,11,01,1,040103,6,1,01,3,1, ,3,8,2,1,1,1,3,1,3,2, ,2, ,6,6,0,1,0,0,12,0,0,0,3, , , , , , , , ,1272,2, ,22,350,350, ,0,0,1250,1250,0,350,900,2,2,879.47265625,717.519212370596,042590,00
2021,07,015550,059,11,01,1,040103,6,1,01,3,3,8,4,9,3,2, ,2, ,1,2,2, ,2, ,5,0,11,1,0,0,11,0,0,2,3, , , , ,10609,1,1061,9093,217,1,22,104,60,60, ,0,2577,135,2712,0,60,2652,2,2,735.051391601563,592.108259302762,042590,00
2021,07,015550,090,11,01,1,040103,6,1,01,3,3,7,4,2, , , , , , , , , , , ,2,1,0,1,0,0,1,0,0,0,3, , , , , , , , ,2165,2, ,50,50,50, ,2115,0,0,2115,0,50,2065,2,2,879.47265625,717.519212370596,042590,00
2021,02,015551,068,11,01,1,040102,6,1,01,1,1, ,4,8,3,2, ,2, ,1,2,2, ,2, ,5,10,0,1,0,0,12,0,1,0,0,3000,1,8,1500, , , , , , , , ,150,170, ,1508,0,0,1508,0,170,1338,2,2,506.970092773438,725.546564809009,042676,00
2021,02,015551,068,11,03,1,040102,6,1,03,1,3,6,4,10,1,2, ,2, ,2, ,2, ,2, ,5,2,0,1,0,0,12,0,0,0,3, , , , , , , , ,100,2, , ,0,0, ,0,0,100,100,0,0,100,2,2,479.839538574219,636.686262228367,042676,00
2021,02,015551,109,11,02,1,040102,6,1,02,1,3,8,4,5, , , , , , , , , , , ,2,40,0,2,0,1,12,0,0,2,0, , , , ,9743,1,87,8660, , , , ,60,60,0,0,1170,0,1170,0,60,1110,2,2,433.824310302734,606.615411282089,042676,00
2021,02,015551,109,11,04,1,040102,6,1,04,1,3,8,3,8,2,1,3,1,3,1,3,2, ,2, ,2,0,2,1,0,0,2,0,0,2,0, , , , ,5196,2, ,4000, , , , ,225,225,0,0,1196,0,1196,0,225,971,2,2,481.108673095703,631.454963691366,042676,00
2021,02,015551,109,11,06,2,040102,6,1,06,1,3,7,3,9,1,2, ,2, ,1,2,2, ,1,2,5,0,3,2,0,1,3,0,0,2,0, , , , ,600,2, ,400, , , , ,4,4,0,0,200,0,200,0,4,196,2,2,574.421447753906,714.556468820537,042676,00
2021,10,015552,002,11,02,1,040109,6,1,02,5,1, ,3,10,3,2, ,2, ,1,3,2, ,1,2,5,0,3,1,0,0,3,0,0,0,3, , , , , , , , ,1300,2, ,300,65,65, ,0,0,1000,1000,0,65,935,2,2,284.532775878906,286.479962607277,042899,00
2021,10,015552,014,11,01,1,040109,6,1,01,5,3,6,4,3, , , , , , , , , , , ,5,1,0,1,0,0,12,0,0,0,3, , , , , , , , ,779,2, ,520,105,105, ,0,0,259,259,0,105,154,2,2,250.913925170898,239.920966181965,042899,00
2021,10,015552,014,11,03,1,040109,6,1,02,5,3,8,4,3, , , , , , , , , , , ,5,1,0,1,0,0,12,0,0,0,3, , , , , , , , ,2382,2, ,1516,0,0, ,0,0,866,866,0,0,866,2,2,378.826995849609,342.713992484561,042899,00
2021,10,015552,038,11,01,1,040109,6,1,01,5,1, ,4,2, , , , , , , , , , , ,2,0,7,1,0,0,7,0,0,0,3, , , , , , , , ,1500,2, ,0,0,0,0,0,0,1500,1500,0,0,1500,2,2,304.134307861328,282.105413650048,042899,00
2021,10,015552,075,11,01,1,040109,6,1,01,5,1, ,4,2, , , , , , , , , , , ,5,20,0,1,0,0,12,0,0,0,3, , , , , , , , ,1800,2, ,800,0,0, ,0,0,1000,1000,0,0,1000,2,2,326.332366943359,326.167079085737,042899,00
2021,10,015552,075,11,02,1,040109,6,1,01,5,1, ,3,8,2,1,3,1,3,1,3,2, ,2, ,5,15,0,4,2,1,12,0,0,0,3, , , , , , , , ,7850,1,400,2525,2288,2288,1780,0,0,5725,5725,1780,2288,1657,2,2,272.744201660156,269.158258217584,042899,00
2021,02,015553,005,11,02,1,040122,6,1,02,2,3,6,3,10,2,2, ,2, ,2, ,2, ,2, ,5,3,0,1,0,0,12,0,0,2,0, , , , ,500,1,50,350, , , , ,0,0,0,0,200,0,200,0,0,200,2,2,180.401657104492,240.216500844403,043292,00
2021,02,015553,023,11,01,1,040122,6,1,01,2,3,8,3,10,1,2, ,2, ,2, ,2, ,2, ,6,10,0,1,0,0,6,0,0,2,0, , , , ,450,2, ,300, , , , ,12,12, ,0,150,0,150,0,12,138,2,2,190.098922729492,276.010589859395,043292,00
2021,02,015553,068,11,01,1,040122,6,1,01,2,3,7,4,1, , , , , , , , , , , ,5,2,0,1,0,0,12,0,0,2,0, , , , ,2598,1,50,1386, , , , ,0,0, ,0,1262,0,1262,0,0,1262,2,2,155.075286865234,213.487712121459,043292,00
2021,02,015553,090,11,01,1,040122,6,1,01,2,3,7,4,10,3,2, ,2, ,1,2,2, ,1,2,5,1,0,1,0,0,12,0,0,0,3, , , , , , , , ,700,2, , ,65,65, ,0,0,700,700,0,65,635,2,2,215.391204833984,271.829765328597,043292,00
2021,02,015553,112,11,02,1,040122,6,1,02,2,1, ,2,8,2,1,1,1,1,1,1,2, ,2, ,2,4,9,1,0,0,9,0,0,0,3, , , , , , , , ,3074,2, ,866,1200,1200, ,0,0,2208,2208,0,1200,1008,2,2,201.144195556641,267.49644639029,043292,00
2021,02,015553,179,11,01,1,040122,6,1,01,2,3,6,3,9,1,2, ,2, ,1,2,2, ,2, ,5,1,5,1,0,0,12,0,0,2,0, , , , ,2400,1,48,1600, , , , ,85,85,0,0,848,0,848,0,85,763,2,2,155.075286865234,213.487712121459,043292,00
2021,02,015553,201,11,01,2,040122,6,1,01,2,3,7,4,2, , , , , , , , , , , ,3,25,0,1,0,0,4,0,0,0,3, , , , , , , , ,40,2, , ,0,0, ,0,0,40,40,0,0,40,2,2,231.523086547852,329.351559922783,043292,00
2021,11,015554,046,11,01,1,040104,6,1,01,4,3,6,3,10,2,2, ,2, ,2, ,2, ,2, ,6,8,0,1,0,0,12,0,1,0,0,5900,2, ,5000, , , , , , , , ,0,0, ,900,0,0,900,0,0,900,2,2,1026.80297851563,967.89926201065,042258,00
2021,11,015554,119,11,02,1,040104,6,1,02,4,3,8,4,10,3,1,2,1,2,1,2,2, ,2, ,5,14,0,1,0,0,12,0,0,0,3, , , , , , , , ,520,1,5,165,140,140, ,0,0,360,360,0,140,220,2,2,1080.83776855469,905.536476447447,042258,00
2021,11,015554,119,11,02,2,040104,6,1,02,4,3,8,3,1, , , , , , , , , , , ,5,16,0,1,0,0,12,0,0,2,0, , , , ,550,1,28,450, , , , ,14,14, ,0,128,0,128,0,14,114,2,2,1080.83776855469,905.536476447447,042258,00
2021,03,015555,009,11,01,1,040110,6,1,01,1,1, ,2,8,2,2, ,2, ,1,1,2, ,2, ,6,0,6,2,1,0,6,0,1,0,0,6235,2, ,600, , , , , , , , ,700,2700,930,5635,0,0,5635,930,2700,2005,2,2,1330.07653808594,1160.68727609325,042799,00
2021,03,015555,073,11,01,1,040110,6,1,01,1,3,8,4,4, , , , , , , , , , , ,5,0,8,1,0,0,8,0,0,2,0, , , , ,866,1,10,650, , , , ,2,2, ,0,226,0,226,0,2,224,2,2,801.746032714844,748.257570969986,042799,00
2021,03,015555,073,11,03,1,040110,6,1,00,1,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1022.85595703125,978.099020107438,042799,00
2021,03,015555,104,11,01,1,040110,6,1,01,1,1, ,4,8,3,1,3,1,3,1,3,2, ,2, ,5,8,0,3,1,1,6,0,1,0,0,3897,2, ,2165, , , , , , , , ,187,187,650,1732,0,0,1732,650,187,895,2,2,1039.92431640625,937.553919287057,042799,00
2021,03,015555,104,11,02,1,040110,6,1,02,1,3,8,3,2, , , , , , , , , , , ,5,0,7,1,0,0,7,0,0,0,3, , , , , , , , ,1516,2, ,20,0,0, ,0,0,1496,1496,0,0,1496,2,2,1027.67297363281,973.04937978399,042799,00
2021,12,015556,068,11,02,1,040104,6,1,02,3,3,8,4,2, , , , , , , , , , , ,3,5,0,1,0,0,10,0,0,0,3, , , , , , , , ,2000,2, , ,0,0, ,2000,0,0,2000,0,0,2000,2,2,337.420654296875,374.365839330193,046374,01
2021,12,015556,093,11,01,1,040104,6,1,02,3,3,6,4,2, , , , , , , , , , , ,5,1,6,1,0,0,12,0,1,0,0,3000,2, ,200, , , , , , , , ,0,0, ,2800,0,0,2800,0,0,2800,2,2,337.420654296875,374.365839330193,046374,01
2021,12,015556,093,11,02,1,040104,6,1,02,3,3,6,4,9,3,2, ,2, ,2, ,2, ,2, ,5,1,6,1,0,0,12,0,0,2,0, , , , ,500,1,750,1949, , , , ,5,5, ,0,-699,0,-699,0,5,-704,2,2,363.896148681641,373.673629249653,046374,01
2021,06,015557,069,11,01,1,040103,6,1,01,2,3,8,4,2, , , , , , , , , , , ,5,18,0,2,1,0,12,0,0,0,3, , , , , , , , ,3680,2, , ,100,100,1680,3680,0,0,3680,1680,100,1900,2,2,305.453155517578,336.345561276475,046475,00
2021,06,015557,115,11,01,1,040103,6,1,01,2,3,6,4,1, , , , , , , , , , , ,5,20,0,1,0,0,12,0,0,2,0, , , , ,273,1,22, , , , , ,16,16, ,0,295,0,295,0,16,279,2,2,266.327941894531,295.419954974302,046475,00
2021,12,015558,111,11,02,1,040104,6,1,01,1,1, ,3,8,1,2, ,2, ,1,1,2, ,1,1,3,10,0,2,1,0,12,0,0,0,3, , , , , , , , ,2000,2, ,200,125,125,930,0,0,1800,1800,930,125,745,2,2,147.350112915039,158.315702446766,046371,02
2021,09,015559,017,11,01,1,040126,6,1,01,1,1, ,3,1, , , , , , , , , , , ,4,0,9,1,0,0,9,0,0,2,0, , , , ,1500,2, ,700, , , , ,12,12, ,0,800,0,800,0,12,788,2,2,386.824615478516,765.51548698876,042514,00
2021,09,015559,046,12,05,1,040126,6,1,05,1,3,8,4,1, , , , , , , , , , , ,3,0,2,1,0,0,2,0,1,0,0,2500,2, ,117, , , , , , , , ,0,0, ,2383,0,0,2383,0,0,2383,2,2,402.582305908203,773.985497361287,042514,00
2021,09,015559,046,22,01,2,040126,6,1,01,1,3,5,3,10,3,1,2,2, ,1,2,2, ,2, ,5,0,1,1,0,0,1,0,1,0,0,400,2, ,140, , , , , , , , ,60,60, ,260,0,0,260,0,60,200,2,2,404.478210449219,769.989635698108,042514,00
2021,09,015559,060,11,03,1,040126,6,1,02,1,1, ,3,8,2,1,1,1,1,1,1,2, ,2, ,6,0,6,1,0,0,6,0,0,0,3, , , , , , , , ,3000,2, ,300,900,900,0,0,0,2700,2700,0,900,1800,2,2,407.180969238281,716.192504696966,042514,00
2021,09,015559,090,11,01,1,040126,6,1,01,1,1, ,2,8,2,1,1,1,1,1,1,2, ,2, ,6,18,0,1,0,0,12,0,0,0,3, , , , , , , , ,4000,2, ,400,1065,1065, ,0,0,3600,3600,0,1065,2535,2,2,377.556243896484,717.519212370596,042514,00
2021,09,015559,105,11,01,1,040126,6,1,01,1,3,7,4,2, , , , , , , , , , , ,5,0,1,1,0,0,1,0,1,0,0,300,2, , , , , , , , , , ,0,0, ,300,0,0,300,0,0,300,2,2,290.299468994141,527.790551911661,042514,00
2021,09,015559,105,11,01,2,040126,6,1,01,1,3,7,4,2, , , , , , , , , , , ,5,0,1,1,0,0,1,0,0,0,3, , , , , , , , ,270,2, , ,0,0, ,270,0,0,270,0,0,270,2,2,290.299468994141,527.790551911661,042514,00
2021,03,015560,021,11,01,2,040112,6,1,01,2,1, ,4,8,2,1,3,1,3,1,3,2, ,2, ,2,20,0,1,0,0,7,0,0,0,3, , , , , , , , ,3500,2, ,100,800,800,0,0,0,3400,3400,0,800,2600,2,2,388.975219726563,656.847162971294,043067,00
2021,03,015560,021,11,03,1,040112,6,1,03,2,3,6,4,9,1,1,2,2, ,1,2,1,2,1,2,1,0,3,2,0,1,3,0,0,2,0, , , , ,1516,1,40,758, , , , ,345,345,0,0,798,0,798,0,345,453,2,2,429.612915039063,729.787110273715,043067,00
2021,03,015560,056,11,01,1,040112,6,1,01,2,1, ,4,10,1,2, ,2, ,1,2,1,1,1,2,5,30,0,1,0,0,4,0,0,2,3, , , , ,244,1,17,198,204,2, ,38,39,59, ,0,63,166,229,0,59,170,2,2,351.5830078125,606.615411282089,043067,00
2021,03,015560,056,11,03,1,040112,6,1,03,2,1, ,4,2, , , , , , , , , , , ,6,2,0,3,2,0,10,0,1,0,0,10000,2, ,6000, , , , , , , , ,100,100,2000,4000,0,0,4000,2000,100,1900,2,2,465.526733398438,714.556468820537,043067,00
2021,03,015560,056,11,04,2,040112,6,1,00,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,432.483673095703,678.798822958984,043067,00
2021,03,015560,143,11,02,1,040112,6,1,02,2,1, ,4,9,1,2, ,2, ,1,2,2, ,2, ,5,39,0,3,0,2,12,0,0,2,0, , , , ,10126,1,650,9093, , , , ,640,640,0,0,1683,0,1683,0,640,1043,2,2,351.5830078125,606.615411282089,043067,00
2021,04,015561,038,11,01,1,040104,6,1,01,3,3,8,3,9,2,2, ,2, ,1,2,2, ,2, ,3,4,0,2,0,1,12,0,0,0,3, , , , , , , , ,5000,2, ,1500,400,400,0,0,0,3500,3500,0,400,3100,2,2,332.081817626953,284.880881215889,042154,00
2021,04,015561,038,11,01,2,040104,6,1,01,3,3,8,4,9,2,2, ,2, ,1,2,2, ,2, ,2,10,0,1,0,0,12,0,0,0,3, , , , , , , , ,1500,2, ,100,100,100, ,0,0,1400,1400,0,100,1300,2,2,332.081817626953,284.880881215889,042154,00
2021,04,015561,057,11,01,1,040104,6,1,01,3,3,8,4,10,1,2, ,2, ,2, ,2, ,2, ,2,5,0,1,0,0,12,0,1,0,0,520,2, ,120, , , , , , , , ,0,0, ,400,0,0,400,0,0,400,2,2,239.089080810547,223.737703942781,042154,00
2021,04,015561,116,11,01,1,040104,6,1,01,3,3,8,4,1, , , , , , , , , , , ,2,0,4,1,0,0,4,0,1,0,0,1200,2, ,300, , , , , , , , ,0,0, ,0,0,900,900,0,0,900,2,2,266.605804443359,234.500022172334,042154,00
2021,04,015561,136,11,04,1,040104,6,1,04,3,3,8,4,1, , , , , , , , , , , ,2,18,0,1,0,0,7,0,0,2,0, , , , ,520,2, , , , , , ,0,0, ,0,0,520,520,0,0,520,2,2,277.474060058594,261.873213351898,042154,00
2021,08,015562,025,11,02,1,040102,6,1,02,3,3,2,4,2, , , , , , , , , , , ,5,1,6,1,0,0,12,0,1,0,0,2000,2, ,200, , , , , , , , ,120,120, ,1800,0,0,1800,0,120,1680,2,2,337.58203125,343.704031278779,042715,00
2021,08,015562,025,11,02,2,040102,6,1,02,3,3,6,4,3, , , , , , , , , , , ,2,5,0,1,0,0,12,0,0,0,3, , , , , , , , ,160,2, , ,0,0, ,0,0,160,160,0,0,160,2,2,337.58203125,343.704031278779,042715,00
2021,08,015562,062,11,01,1,040102,6,1,01,3,3,8,4,3, , , , , , , , , , , ,2,25,0,1,0,0,12,0,0,0,3, , , , , , , , ,3031,2, ,1500,150,150, ,0,0,1531,1531,0,150,1381,2,2,208.016052246094,198.590411973134,042715,00
