AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,ACTIVIDA,UBIGEO,DOMINIO,ESTRATO,CODINFOR,PERIODO,E24A,E24B,E24C,E24D,E24E1,E24E2,E24F,E24G,E24H,E24I,TIPOCUESTIONARIO,FACTORA07,FACTOR_P,NCONGLOME,SUB_CONGLOME
2021,04,018812,158,11,02,2,170101,7,3,02,1,1,1,53,4,3,0,6,0,2,1,2,63.0634803771973,110.828323643393,038914,00
2021,11,018813,102,11,03,1,170101,7,3,03,1,1,2,22,6,0,11,24,600,2,2,2,6.88865280151367,7.43097119219228,038973,00
2021,11,018813,102,11,03,1,170101,7,3,03,1,2,1,46,4,0,10,18,540,2,2,2,6.88865280151367,7.43097119219228,038973,00
2021,11,018813,102,11,03,1,170101,7,3,03,1,3,2,48,5,0,11,6,0,2,1,2,6.88865280151367,7.43097119219228,038973,00
2021,06,018814,026,11,01,1,170101,7,3,01,3,1,2,99,9,99,99,999,0,9,9,2,6.67491579055786,7.01976384415285,038919,02
2021,06,018814,036,11,01,1,170101,7,3,01,3,1,1,27,5,1,6,30,800,2,2,2,9.16140747070313,9.99570613455028,038919,02
2021,06,018814,036,11,01,1,170101,7,3,01,3,2,2,25,5,0,8,30,800,2,2,2,9.16140747070313,9.99570613455028,038919,02
2021,06,018814,036,11,01,1,170101,7,3,01,3,3,1,27,5,2,6,48,1200,2,2,2,9.16140747070313,9.99570613455028,038919,02
2021,06,018814,049,11,01,1,170101,7,3,01,3,1,2,17,4,0,4,18,0,2,1,2,4.11325263977051,4.90685860939588,038919,02
2021,06,018814,119,11,02,1,170101,7,3,02,3,1,2,13,4,0,3,20,0,2,1,2,6.67491579055786,7.01976384415285,038919,02
2021,09,018815,032,11,02,1,170101,7,3,02,1,1,2,15,4,0,1,3,0,2,1,2,4.23136329650879,3.61989113147756,038990,03
2021,09,018815,073,11,02,1,170101,7,3,02,1,1,1,41,4,0,1,70,0,2,2,2,4.15231370925903,3.68878628834885,038990,03
2021,09,018815,073,11,02,1,170101,7,3,02,1,2,1,15,4,0,1,30,0,2,1,2,4.15231370925903,3.68878628834885,038990,03
2021,09,018815,090,11,02,1,170101,7,3,02,1,1,1,51,4,0,3,5,0,2,1,2,4.23136329650879,3.61989113147756,038990,03
2021,08,018816,035,11,01,1,170101,7,3,01,1,1,1,11,3,0,2,12,0,2,1,2,5.6490626335144,5.58168626108165,038939,00
2021,08,018816,133,11,01,1,170101,7,3,01,1,1,1,15,4,0,3,30,0,2,1,2,4.04022836685181,4.71709151495459,038939,00
2021,06,018817,015,11,02,1,170101,7,3,02,4,1,1,30,3,0,1,72,1500,2,1,2,12.5430173873901,11.6165852691271,038977,01
2021,06,018817,015,11,02,1,170101,7,3,02,4,2,1,20,4,0,1,72,1500,2,2,2,12.5430173873901,11.6165852691271,038977,01
2021,06,018817,015,11,02,1,170101,7,3,02,4,3,1,40,3,0,1,72,1500,2,2,2,12.5430173873901,11.6165852691271,038977,01
2021,06,018817,015,11,02,1,170101,7,3,02,4,4,1,25,4,0,1,72,1500,2,2,2,12.5430173873901,11.6165852691271,038977,01
2021,06,018817,044,11,02,1,170101,7,3,02,4,1,1,65,4,10,0,60,0,2,1,2,4.77392196655273,5.93241305895643,038977,01
2021,06,018817,105,11,01,1,170101,7,3,01,4,1,1,23,5,0,4,24,700,2,2,2,7.98522424697876,8.32091704112394,038977,01
2021,02,018818,043,11,01,1,170101,7,3,01,2,1,1,24,6,0,8,48,800,2,1,2,6.31926870346069,6.28902040939199,038936,00
2021,02,018818,043,11,02,2,170101,7,3,02,2,1,2,49,4,0,2,40,0,2,1,2,10.6040515899658,8.4169071200961,038936,00
2021,02,018818,061,11,01,1,170101,7,3,01,2,1,1,9,3,0,2,10,0,2,1,2,5.38365459442139,5.04011386017705,038936,00
2021,12,018819,042,11,01,1,170101,7,3,01,4,1,1,55,4,0,6,48,1200,2,2,2,9.13265132904053,9.61210370930105,039000,00
2021,12,018819,042,11,01,1,170101,7,3,01,4,2,1,53,4,10,0,48,0,2,1,2,9.13265132904053,9.61210370930105,039000,00
2021,12,018819,042,11,01,1,170101,7,3,01,4,3,1,17,4,3,0,36,0,2,1,2,9.13265132904053,9.61210370930105,039000,00
2021,12,018819,042,11,01,1,170101,7,3,01,4,4,1,9,3,2,0,18,0,2,1,2,9.13265132904053,9.61210370930105,039000,00
2021,12,018819,092,11,02,1,170101,7,3,02,4,1,1,56,3,8,0,36,0,2,1,2,4.15864992141724,4.75840423224759,039000,00
2021,12,018819,092,11,02,1,170101,7,3,02,4,2,1,12,3,2,0,18,0,2,1,2,4.15864992141724,4.75840423224759,039000,00
2021,11,018821,080,11,01,1,170101,7,3,01,1,1,2,21,6,1,0,36,900,2,2,2,60.3759613037109,111.251515657335,038997,03
2021,11,018821,121,11,02,1,170101,7,3,02,1,1,1,30,4,0,1,48,1600,2,2,2,104.537879943848,227.82011249447,038997,03
2021,11,018821,121,11,02,1,170101,7,3,02,1,2,1,23,4,0,3,48,1600,2,2,2,104.537879943848,227.82011249447,038997,03
2021,09,018822,026,11,01,1,170101,7,3,01,1,1,1,22,6,0,1,56,1000,2,2,2,65.7459487915039,152.15114120527,038969,00
2021,09,018822,026,11,01,1,170101,7,3,01,1,2,2,28,5,1,0,56,1000,2,1,2,65.7459487915039,152.15114120527,038969,00
2021,09,018822,026,11,01,1,170101,7,3,01,1,3,1,29,5,0,2,56,1000,2,2,2,65.7459487915039,152.15114120527,038969,00
2021,09,018822,026,11,01,1,170101,7,3,01,1,4,2,34,3,1,6,56,960,2,2,2,65.7459487915039,152.15114120527,038969,00
2021,09,018822,026,11,01,1,170101,7,3,01,1,5,2,30,4,1,2,56,960,2,2,2,65.7459487915039,152.15114120527,038969,00
2021,03,018823,008,11,01,1,170101,7,3,01,1,1,1,32,4,1,6,48,1700,2,2,2,118.562423706055,222.207193689684,038998,02
2021,03,018823,008,11,01,2,170101,7,3,01,1,1,1,35,4,0,8,7,300,2,2,2,118.562423706055,222.207193689684,038998,02
2021,03,018823,008,11,02,1,170101,7,3,02,1,1,2,19,6,0,3,60,0,2,1,2,63.4957160949707,103.130045658635,038998,02
2021,06,018824,003,11,01,1,170101,7,3,01,1,1,1,18,4,0,2,48,950,2,2,2,10.335111618042,9.50204187392869,038959,00
2021,06,018824,050,11,02,1,170101,7,3,02,1,1,1,33,4,0,3,20,150,2,2,2,5.24711418151855,5.68990155949635,038959,00
2021,06,018824,085,11,02,1,170101,7,3,02,1,1,1,56,4,0,2,10,0,2,1,2,5.44361734390259,6.90038820516147,038959,00
2021,08,018826,027,11,02,1,170101,7,3,02,4,1,1,35,4,4,0,4,0,2,1,2,70.0361938476563,150.664011557193,038984,01
2021,04,018827,030,11,01,2,170101,7,3,01,4,1,2,49,3,0,8,70,0,2,1,2,385.749389648438,270.089750363805,050882,00
2021,04,018827,030,11,04,1,170101,7,3,04,4,1,1,80,1,1,0,70,0,2,1,2,262.9697265625,223.980616383319,050882,00
2021,09,018829,072,11,03,1,170101,7,3,03,1,1,2,50,4,1,0,14,0,2,1,2,4.73675107955933,4.41102863906787,038955,00
2021,09,018829,072,11,03,1,170101,7,3,03,1,2,2,14,4,1,0,21,0,2,1,2,4.73675107955933,4.41102863906787,038955,00
2021,09,018829,072,11,03,1,170101,7,3,03,1,3,1,12,4,1,0,14,0,2,1,2,4.73675107955933,4.41102863906787,038955,00
2021,01,018832,088,11,01,1,170101,7,3,01,2,1,2,16,4,0,5,24,0,2,1,2,90.5407638549805,168.650690713186,039002,01
2021,01,018832,100,11,01,1,170101,7,3,01,2,1,1,33,5,0,1,18,120,2,2,2,178.335906982422,281.643875287984,039002,01
2021,08,018833,063,11,02,1,170103,7,5,02,2,1,1,34,5,0,2,48,1200,2,2,2,9.58602428436279,10.0718293105404,050908,00
2021,10,018834,036,11,01,1,170204,7,5,01,3,1,1,14,4,3,0,18,0,2,1,2,229.71891784668,148.33535420978,038906,00
2021,10,018834,148,11,02,1,170204,7,5,01,3,1,2,50,3,3,0,70,0,2,1,2,307.185668945313,224.794571664382,038906,00
2021,08,018835,031,11,01,1,170102,7,5,01,2,1,1,19,5,0,6,48,0,2,1,2,178.52522277832,331.928868945695,039011,01
2021,12,018836,050,11,02,1,170102,7,5,02,2,1,1,20,4,5,0,48,0,2,1,2,10.3872871398926,10.7760864481631,039012,03
2021,05,018838,100,11,01,1,170103,7,5,01,2,1,1,24,3,0,1,48,600,2,2,2,8.21199893951416,9.46642821381204,039049,02
2021,05,018838,100,11,03,1,170103,7,5,03,2,1,2,17,6,0,1,58,1000,2,2,2,8.6506929397583,10.3876218867522,039049,02
2021,05,018838,100,11,03,1,170103,7,5,03,2,2,1,29,6,0,2,42,700,2,1,2,8.6506929397583,10.3876218867522,039049,02
2021,05,018841,040,11,01,1,170102,7,5,01,2,1,2,28,5,0,1,70,1200,2,1,2,410.381042480469,308.363958463569,050871,00
2021,05,018841,040,11,02,1,170102,7,5,02,2,1,2,28,4,0,2,60,1000,2,1,2,322.451141357422,227.855446089631,050871,00
2021,05,018841,140,11,02,1,170102,7,5,02,2,1,1,31,4,0,1,12,0,2,1,2,322.451141357422,227.855446089631,050871,00
2021,05,018841,140,11,02,1,170102,7,5,02,2,2,1,12,4,0,6,25,0,2,1,2,322.451141357422,227.855446089631,050871,00
2021,05,018841,140,11,02,1,170102,7,5,02,2,3,2,13,4,0,6,25,0,2,1,2,322.451141357422,227.855446089631,050871,00
2021,10,018849,019,11,01,1,170103,7,5,01,2,1,2,19,5,1,9,66,0,2,2,2,6.38226127624512,6.0080072734293,039046,03
2021,10,018849,095,11,01,1,170103,7,5,01,2,1,1,33,4,0,1,32,800,2,2,2,13.4464635848999,13.5471930281818,039046,03
2021,10,018849,095,11,02,1,170103,7,5,02,2,1,1,11,3,0,6,24,0,2,2,2,6.50376319885254,5.89579621775113,039046,03
2021,10,018849,095,11,02,1,170103,7,5,02,2,2,2,18,4,0,6,60,0,2,2,2,6.50376319885254,5.89579621775113,039046,03
2021,10,018849,095,11,02,1,170103,7,5,02,2,3,2,29,4,0,6,60,0,2,2,2,6.50376319885254,5.89579621775113,039046,03
2021,11,018850,027,11,01,1,170103,7,5,01,2,1,1,47,3,0,1,60,1500,2,2,2,483.983215332031,334.474907390815,050902,00
2021,11,018850,027,11,01,1,170103,7,5,01,2,2,2,33,4,0,1,50,800,2,2,2,483.983215332031,334.474907390815,050902,00
2021,11,018850,027,11,01,1,170103,7,5,01,2,3,2,45,3,0,1,50,0,2,1,2,483.983215332031,334.474907390815,050902,00
2021,11,018850,027,11,01,1,170103,7,5,01,2,4,1,32,4,0,1,60,1500,2,2,2,483.983215332031,334.474907390815,050902,00
2021,11,018850,055,11,01,1,170103,7,5,01,2,1,1,14,4,2,0,18,0,2,1,2,428.942840576172,319.607952982232,050902,00
2021,11,018850,124,11,01,1,170103,7,5,01,2,1,1,40,4,1,0,30,600,2,2,2,229.71891784668,148.33535420978,050902,00
2021,04,018851,024,11,02,1,170203,7,5,02,3,1,1,66,2,0,2,4,0,2,1,2,241.528182983398,147.771098191191,050863,00
2021,04,018851,124,11,02,1,170203,7,5,02,3,1,1,21,4,0,1,10,0,2,1,2,205.917938232422,159.018300060365,050863,00
2021,04,018851,124,11,02,1,170203,7,5,02,3,2,1,14,4,0,1,5,0,2,1,2,205.917938232422,159.018300060365,050863,00
2021,04,018851,148,11,01,1,170203,7,5,01,3,1,1,13,4,0,1,12,0,2,1,2,253.47705078125,184.689269728786,050863,00
2021,04,018851,148,11,01,1,170203,7,5,01,3,2,2,19,6,0,1,30,0,2,1,2,253.47705078125,184.689269728786,050863,00
2021,04,018851,148,11,01,1,170203,7,5,01,3,3,2,21,4,0,1,58,500,2,1,2,253.47705078125,184.689269728786,050863,00
2021,02,018852,018,11,01,1,170204,7,5,01,3,1,1,20,4,2,0,70,1500,2,1,2,121.837684631348,226.765932973177,038901,00
2021,02,018852,150,11,01,1,170204,7,5,01,3,1,1,17,4,1,0,12,0,2,1,2,84.6609573364258,137.506727529133,038901,00
2021,06,018853,043,11,01,1,170302,7,5,01,2,1,1,19,5,3,0,14,0,2,1,2,12.2152099609375,13.3276081794004,039068,00
2021,06,018853,043,11,01,1,170302,7,5,01,2,2,2,42,3,4,0,20,0,2,1,2,12.2152099609375,13.3276081794004,039068,00
2021,01,018855,036,11,01,1,170104,7,5,01,3,1,1,38,4,2,5,28,0,2,1,2,316.611633300781,208.068278261149,039028,02
2021,01,018855,057,11,02,1,170104,7,5,02,3,1,2,25,4,0,5,70,900,2,2,2,232.723709106445,137.506727535299,039028,02
2021,01,018855,062,11,01,1,170104,7,5,01,3,1,2,23,4,2,0,60,700,2,2,2,232.723709106445,137.506727535299,039028,02
2021,11,018856,054,11,02,1,170204,7,5,02,2,1,1,47,4,0,11,50,0,2,1,2,6.20998191833496,7.68283058869326,038902,01
2021,11,018856,069,11,01,1,170204,7,5,01,2,1,1,29,4,2,0,48,2338,2,2,2,13.444052696228,12.305713920889,038902,01
2021,11,018856,069,11,01,1,170204,7,5,01,2,2,1,24,4,0,6,48,2078,2,2,2,13.444052696228,12.305713920889,038902,01
2021,11,018856,069,11,01,1,170204,7,5,01,2,3,1,21,4,0,1,48,1299,2,2,2,13.444052696228,12.305713920889,038902,01
2021,04,018859,042,11,01,1,170204,7,5,01,2,1,1,24,4,1,0,8,1200,2,2,2,134.293212890625,270.089750363805,046166,00
2021,04,018859,042,11,01,1,170204,7,5,01,2,2,1,22,4,1,0,8,1200,2,2,2,134.293212890625,270.089750363805,046166,00
2021,04,018859,080,11,01,1,170204,7,5,02,2,1,2,35,4,1,0,60,1200,2,2,2,134.293212890625,270.089750363805,046166,00
2021,04,018859,080,11,01,1,170204,7,5,02,2,2,1,35,4,2,0,8,1400,2,2,2,134.293212890625,270.089750363805,046166,00
2021,04,018859,080,11,01,1,170204,7,5,02,2,3,1,28,4,1,0,60,850,2,2,2,134.293212890625,270.089750363805,046166,00
2021,04,018859,080,11,01,1,170204,7,5,02,2,4,1,33,4,3,0,60,850,2,2,2,134.293212890625,270.089750363805,046166,00
2021,04,018859,080,11,01,1,170204,7,5,02,2,5,1,28,3,1,0,60,850,2,2,2,134.293212890625,270.089750363805,046166,00
2021,04,018859,080,11,01,1,170204,7,5,02,2,6,1,38,3,0,5,60,850,2,2,2,134.293212890625,270.089750363805,046166,00
2021,04,018859,100,11,01,1,170204,7,5,01,2,1,1,26,4,1,0,48,1000,2,2,2,154.073928833008,324.451951779821,046166,00
2021,04,018859,119,11,01,1,170204,7,5,01,2,1,1,50,4,0,1,35,700,2,2,2,136.980010986328,226.041997010932,046166,00
2021,04,018861,063,11,02,2,170204,7,7,02,2,1,1,17,4,0,6,6,320,2,2,2,93.864013671875,99.4429908060439,038908,00
2021,04,018861,190,11,01,1,170204,7,7,01,2,1,2,16,4,5,0,12,0,2,1,2,43.599437713623,45.9492560638322,038908,00
2021,05,018862,045,11,01,1,170204,7,8,01,3,1,1,18,4,0,4,12,0,2,1,2,85.4675445556641,91.361018747279,038909,00
2021,05,018862,045,11,01,1,170204,7,8,01,3,2,1,25,4,0,1,12,0,2,2,2,85.4675445556641,91.361018747279,038909,00
2021,05,018862,045,11,02,1,170204,7,8,02,3,1,2,15,4,0,3,3,0,2,1,2,28.004508972168,29.7875351477567,038909,00
2021,05,018862,102,11,01,1,170204,7,8,01,3,1,2,23,6,2,0,50,0,2,1,2,25.1460494995117,25.2247213476909,038909,00
2021,03,018863,002,11,02,1,170303,7,6,02,4,1,1,33,4,2,0,24,0,2,1,2,40.2560348510742,34.3181736128888,039061,00
2021,06,018864,157,11,01,1,170202,7,7,01,4,1,1,45,3,1,0,18,0,2,1,2,37.8199996948242,38.089117067456,038881,00
2021,03,018865,003,11,01,2,170101,7,8,01,3,1,2,51,3,0,6,15,0,2,1,2,36.2692222595215,30.2510801938513,039035,00
2021,03,018865,003,11,02,1,170101,7,8,01,3,1,2,14,4,0,1,8,0,2,1,2,25.8569984436035,22.2474505633048,039035,00
2021,03,018865,003,11,02,1,170101,7,8,01,3,2,2,11,3,0,1,6,0,2,1,2,25.8569984436035,22.2474505633048,039035,00
2021,03,018865,036,11,02,1,170101,7,8,02,3,1,1,49,4,5,0,30,0,2,1,2,20.3256435394287,17.6412137129404,039035,00
2021,09,018866,179,11,01,1,170102,7,7,01,3,1,1,48,4,2,0,10,0,2,1,2,22.8197860717773,25.3409162355259,039021,00
2021,12,018867,017,11,01,2,170201,7,8,02,1,1,1,30,4,0,7,48,1500,1,2,2,38.3315086364746,40.1161119749201,038889,00
2021,12,018867,017,11,01,2,170201,7,8,02,1,2,1,28,4,0,2,48,1500,1,2,2,38.3315086364746,40.1161119749201,038889,00
2021,12,018867,017,11,01,2,170201,7,8,02,1,3,1,29,4,0,2,48,1500,1,2,2,38.3315086364746,40.1161119749201,038889,00
2021,12,018867,017,11,02,1,170201,7,8,02,1,1,2,14,4,0,2,24,0,2,1,2,38.5724945068359,41.7096941612465,038889,00
2021,12,018867,019,11,02,1,170201,7,8,02,1,1,2,15,4,2,0,45,0,2,1,2,38.5724945068359,41.7096941612465,038889,00
2021,04,018875,045,11,01,1,170104,7,8,01,4,1,1,25,4,0,4,48,1200,2,2,2,85.4675445556641,91.361018747279,039031,00
2021,04,018875,046,11,02,1,170104,7,8,02,4,1,1,61,4,0,8,12,0,2,1,2,22.0137577056885,23.6201569266569,039031,00
2021,04,018875,047,11,01,2,170104,7,8,01,4,1,2,21,6,0,8,56,0,2,2,2,68.9419860839844,70.6376990882231,039031,00
2021,04,018875,047,11,01,2,170104,7,8,01,4,2,2,18,4,0,8,30,300,2,1,2,68.9419860839844,70.6376990882231,039031,00
2021,04,018875,099,11,01,1,170104,7,8,01,4,1,2,27,5,0,9,60,1000,2,2,2,39.2815017700195,40.5037472481564,039031,00
2021,06,018876,093,11,01,1,170303,7,6,01,3,1,1,38,3,0,3,15,0,2,1,2,25.1460494995117,25.2247213476909,039062,03
2021,07,018877,057,11,01,1,170102,7,8,01,3,1,2,14,4,1,0,8,0,2,1,2,23.6669483184814,25.3964246534366,039017,00
2021,07,018877,057,11,01,2,170102,7,8,01,3,1,2,14,4,1,0,12,0,2,1,2,23.6669483184814,25.3964246534366,039017,00
2021,07,018877,129,11,01,1,170102,7,8,01,3,1,2,21,6,2,0,60,0,2,1,2,30.8180484771729,32.403255935872,039017,00
2021,07,018877,129,11,01,1,170102,7,8,01,3,2,2,18,6,2,0,40,0,2,1,2,30.8180484771729,32.403255935872,039017,00
2021,07,018877,129,11,01,1,170102,7,8,01,3,3,2,20,6,1,0,40,0,2,1,2,30.8180484771729,32.403255935872,039017,00
2021,07,018877,129,11,01,2,170102,7,8,01,3,1,2,21,5,1,0,30,0,2,1,2,30.8180484771729,32.403255935872,039017,00
2021,07,018877,130,11,02,1,170102,7,8,02,3,1,1,11,3,0,5,20,0,2,1,2,30.8180484771729,32.403255935872,039017,00
2021,07,018877,130,11,02,1,170102,7,8,02,3,2,1,59,3,5,0,60,0,2,1,2,30.8180484771729,32.403255935872,039017,00
2021,07,018877,131,11,02,1,170102,7,8,02,3,1,1,23,5,1,0,30,0,2,1,2,22.8197860717773,25.3409162355259,039017,00
2021,07,018877,131,11,02,1,170102,7,8,02,3,2,1,12,4,1,0,15,0,2,1,2,22.8197860717773,25.3409162355259,039017,00
2021,07,018877,136,11,01,1,170102,7,8,01,3,1,1,30,4,0,11,10,0,2,2,2,43.8036270141602,45.7291756487835,039017,00
2021,07,018877,136,11,02,1,170102,7,8,01,3,1,2,21,4,0,3,2,0,2,1,2,76.4861373901367,84.5983559138463,039017,00
2021,10,018878,069,11,02,1,170101,7,7,02,1,1,1,19,4,0,3,14,0,2,2,2,43.8362007141113,46.676153311877,039037,00
2021,10,018878,070,11,01,1,170101,7,7,01,1,1,1,16,4,0,2,4,0,2,1,2,34.7524108886719,36.7666215913951,039037,00
2021,10,018878,070,11,01,2,170101,7,7,01,1,1,2,55,4,0,2,8,0,2,1,2,34.7524108886719,36.7666215913951,039037,00
2021,10,018878,070,11,01,2,170101,7,7,01,1,2,1,16,4,0,2,5,0,2,1,2,34.7524108886719,36.7666215913951,039037,00
2021,10,018878,070,11,01,2,170101,7,7,01,1,3,1,14,4,0,2,2,0,2,1,2,34.7524108886719,36.7666215913951,039037,00
2021,10,018878,071,11,02,2,170101,7,7,02,1,1,2,16,4,0,3,14,0,2,1,2,33.4594192504883,34.5747800910753,039037,00
2021,01,018881,064,11,02,1,170203,7,7,02,4,1,1,9,3,0,1,12,0,2,1,2,45.7494850158691,38.4045091924186,038895,00
2021,01,018881,180,11,01,1,170203,7,7,02,4,1,2,33,3,0,1,21,0,2,1,2,86.6660995483398,74.2711006700729,038895,00
2021,01,018881,183,11,02,2,170203,7,7,02,4,1,2,13,4,2,0,6,0,2,1,2,33.6395492553711,28.287273386243,038895,00
2021,10,018882,013,11,02,1,170303,7,8,01,4,1,1,63,4,1,0,10,0,2,1,2,24.3954982757568,25.5556448510267,039063,00
2021,10,018882,029,11,03,1,170303,7,8,03,4,1,1,27,4,0,1,70,1000,2,2,2,72.4179306030273,74.6554792465706,039063,00
2021,10,018882,029,11,03,1,170303,7,8,03,4,2,1,27,4,0,1,50,1000,2,2,2,72.4179306030273,74.6554792465706,039063,00
2021,10,018882,029,11,03,1,170303,7,8,03,4,3,1,25,4,0,1,50,1000,2,2,2,72.4179306030273,74.6554792465706,039063,00
2021,10,018882,029,11,04,1,170303,7,8,03,4,1,1,30,4,0,1,50,400,2,2,2,121.826782226563,130.566260988901,039063,00
2021,10,018882,029,11,04,1,170303,7,8,03,4,2,1,35,4,0,1,60,500,2,2,2,121.826782226563,130.566260988901,039063,00
2021,10,018882,033,11,01,2,170303,7,8,01,4,1,1,25,4,0,2,80,7200,2,2,2,34.7524108886719,36.7666215913951,039063,00
2021,10,018882,033,11,01,2,170303,7,8,01,4,2,1,30,4,0,1,50,3000,2,2,2,34.7524108886719,36.7666215913951,039063,00
2021,10,018882,033,11,01,2,170303,7,8,01,4,3,1,22,4,0,1,50,750,2,2,2,34.7524108886719,36.7666215913951,039063,00
2021,10,018882,033,11,01,2,170303,7,8,01,4,4,1,35,4,0,1,50,750,2,2,2,34.7524108886719,36.7666215913951,039063,00
2021,07,018884,047,11,01,1,180101,3,3,01,1,1,1,27,6,10,0,6,0,2,1,2,49.5583190917969,53.9959453460331,046598,00
2021,07,018884,081,11,02,1,180101,3,3,02,1,1,1,14,4,0,1,1,0,2,1,2,77.3216934204102,90.6990997950721,046598,00
2021,02,018885,018,11,01,1,180101,3,3,01,1,1,2,25,4,1,0,28,600,2,1,2,89.2340850830078,64.2437913046892,043926,00
2021,02,018885,018,11,01,1,180101,3,3,01,1,2,2,20,6,2,0,21,600,2,1,2,89.2340850830078,64.2437913046892,043926,00
2021,02,018885,018,11,01,1,180101,3,3,01,1,3,1,14,4,3,0,35,0,2,1,2,89.2340850830078,64.2437913046892,043926,00
2021,10,018886,073,11,01,1,180104,3,3,01,1,1,2,15,4,0,6,12,0,2,1,2,51.2883987426758,53.1611642053419,043963,00
2021,03,018888,011,11,01,1,180101,3,3,01,2,1,1,23,6,0,3,12,100,2,1,2,21.9126281738281,18.4158614409011,043903,00
2021,11,018890,082,11,02,1,180101,3,3,02,1,1,1,14,4,1,0,20,0,2,1,2,54.2345886230469,52.4079879387434,043922,00
2021,11,018890,115,11,01,2,180101,3,3,01,1,1,2,20,6,1,0,50,0,2,1,2,44.998405456543,43.4363432873337,043922,00
2021,12,018893,037,11,01,1,180101,3,3,01,4,1,2,55,4,0,2,24,600,2,2,2,2.18728160858154,3.37148535938049,043867,00
2021,11,018894,008,11,01,1,180101,3,3,01,4,1,1,33,5,0,2,48,2592,2,2,2,101.876029968262,81.5570568474544,043853,00
2021,11,018894,008,11,01,1,180101,3,3,01,4,2,1,41,4,0,1,48,2092,2,2,2,101.876029968262,81.5570568474544,043853,00
2021,11,018894,019,11,01,1,180101,3,3,01,4,1,1,57,3,0,1,2,0,2,1,2,93.4085159301758,76.5704700138042,043853,00
2021,11,018894,031,11,01,2,180101,3,3,01,4,1,1,60,6,10,0,16,200,2,2,2,158.232330322266,106.027104951777,043853,00
2021,11,018894,031,11,01,2,180101,3,3,01,4,2,1,65,4,10,0,16,200,2,1,2,158.232330322266,106.027104951777,043853,00
2021,11,018894,066,11,01,1,180101,3,3,01,4,1,1,25,4,0,1,4,50,2,1,2,101.876029968262,81.5570568474544,043853,00
2021,11,018894,066,11,01,1,180101,3,3,01,4,2,1,28,4,0,1,5,50,2,2,2,101.876029968262,81.5570568474544,043853,00
2021,11,018894,066,11,01,1,180101,3,3,01,4,3,1,20,4,0,1,5,150,2,1,2,101.876029968262,81.5570568474544,043853,00
2021,11,018894,066,11,01,1,180101,3,3,01,4,4,2,35,4,0,1,5,100,2,2,2,101.876029968262,81.5570568474544,043853,00
2021,11,018894,066,11,01,1,180101,3,3,01,4,5,1,25,4,0,1,5,150,2,2,2,101.876029968262,81.5570568474544,043853,00
2021,03,018897,053,11,01,1,180101,3,3,02,3,1,1,19,4,0,1,48,1800,2,2,2,88.0720901489258,92.1853150705792,046603,03
2021,03,018897,053,11,02,1,180101,3,3,02,3,1,2,7,3,0,11,2,0,2,1,2,80.0221176147461,83.7252923205816,046603,03
2021,09,018899,031,11,01,1,180101,3,3,01,4,1,2,21,6,1,11,70,0,2,1,2,82.3751831054688,69.5949425234437,043855,02
2021,06,018900,002,11,01,1,180101,3,3,01,1,1,1,40,4,0,1,48,1200,2,2,2,226.510238647461,222.249520402132,043910,00
2021,06,018900,002,11,01,1,180101,3,3,01,1,2,1,24,4,0,1,48,1200,2,2,2,226.510238647461,222.249520402132,043910,00
2021,06,018900,037,11,02,1,180101,3,3,02,1,1,2,13,4,2,0,5,0,2,1,2,214.005874633789,208.903521028473,043910,00
2021,06,018900,055,11,01,2,180101,3,3,01,1,1,1,25,4,0,1,8,100,2,2,2,204.780792236328,181.8045573488,043910,00
2021,06,018900,055,11,02,1,180101,3,3,02,1,1,1,42,4,20,0,3,0,2,1,2,187.76025390625,170.688606785885,043910,00
2021,06,018900,105,11,01,1,180101,3,3,01,1,1,1,24,6,0,1,7,0,2,1,2,155.335266113281,153.395786976051,043910,00
2021,06,018901,029,11,03,1,180101,3,3,03,1,1,2,21,6,1,0,4,200,2,2,2,57.5513343811035,52.4204921791662,043950,00
2021,04,018902,050,11,02,1,180101,3,3,02,1,1,1,49,4,14,0,49,0,2,1,2,55.192310333252,61.0512411124452,043913,01
2021,04,018902,050,11,02,1,180101,3,3,02,1,2,2,38,3,0,1,2,10,2,1,2,55.192310333252,61.0512411124452,043913,01
2021,12,018910,145,11,01,1,180101,3,3,01,1,1,1,30,4,0,1,40,1000,2,2,2,252.693572998047,210.052146097578,043941,00
2021,12,018910,145,11,01,1,180101,3,3,01,1,2,1,25,4,0,1,40,1000,2,2,2,252.693572998047,210.052146097578,043941,00
2021,12,018911,010,11,01,1,180101,3,3,01,3,1,2,20,5,0,1,30,0,2,1,2,53.6798248291016,60.9668358433246,043859,00
2021,12,018911,080,11,01,1,180101,3,3,01,3,1,1,16,4,6,0,14,0,2,1,2,67.6354064941406,76.5704700138042,043859,00
2021,12,018911,149,12,01,1,180101,3,3,01,3,1,2,14,4,1,6,35,0,2,1,2,53.6798248291016,60.9668358433246,043859,00
2021,09,018913,026,11,02,1,180101,3,3,02,1,1,1,75,6,0,9,10,0,2,1,2,10.3751955032349,4.38624043324968,043901,00
2021,04,018918,087,11,02,1,180101,3,3,02,3,1,1,52,5,1,0,3,0,2,1,2,2.96483039855957,4.63597703146747,043888,00
2021,09,018919,073,11,01,1,180101,3,3,01,1,1,2,32,4,0,2,48,46,1,2,2,61.4881172180176,61.6646001446395,043864,00
