"ano","ubigeo","conglome","vivienda","hogar","codperso","dominio","estrato","sexo","p208a","estciv","lengua","ultani","razest","trabsp","catocu","tipcon","otrtra","interh","id_individuo","edad"
"2022","120607","009997","005","11","03","7","8","2","26","6","10","6",NA,"1","3","7","2","1","120607_009997_005_11_03",26
"2022","021405","010023","051","11","03","2","7","1","18","6","4","6","3","1","4","7","2","1","021405_010023_051_11_03",18
NA,"021405","010023","116","11","05","2","7","1","28","1",NA,NA,NA,NA,NA,NA,NA,NA,"021405_010023_116_11_05",28
"2022","021405","010023","118","11","03","2","7","1","29","6","4","6",NA,"1","4","7","2","1","021405_010023_118_11_03",29
"2022","070101","010083","010","11","02","8","1","1","22","6","4","2","11","2",NA,NA,NA,"1","070101_010083_010_11_02",22
"2022","070101","010083","010","11","03","8","1","1","18","6","4","2","11","2",NA,NA,NA,"1","070101_010083_010_11_03",18
"2022","070101","010083","083","11","03","8","1","2","19","6","4","9","6","2",NA,NA,NA,"1","070101_010083_083_11_03",19
"2022","070101","010083","120","11","01","8","1","1","25","1","4","9",NA,"1","3","2","2","1","070101_010083_120_11_01",25
"2022","070101","010083","120","11","02","8","1","2","22","1","4","9","6","1","3","2","2","1","070101_010083_120_11_02",22
"2022","070101","010083","191","11","03","8","1","2","29","6","4","10",NA,"1","3","5","2","1","070101_010083_191_11_03",29
"2022","130101","010168","009","11","03","1","1","1","26","1","4","10",NA,"1","3","2","2","1","130101_010168_009_11_03",26
"2022","130101","010168","009","11","04","1","1","2","25","1","4","10",NA,"2",NA,NA,NA,"1","130101_010168_009_11_04",25
"2022","130101","010168","041","11","02","1","1","1","23","6","4","9","6","2",NA,NA,NA,"1","130101_010168_041_11_02",23
"2022","130101","010168","106","11","03","1","1","1","27","1","4","9",NA,"1","2",NA,"1","1","130101_010168_106_11_03",27
"2022","130101","010168","106","11","04","1","1","2","26","1","4","9",NA,"1","3","2","2","1","130101_010168_106_11_04",26
"2022","130101","010168","137","11","04","1","1","1","20","6","4","6","3","2",NA,NA,NA,"1","130101_010168_137_11_04",20
"2022","140108","010199","010","11","04","1","4","1","20","5","4","3","2","1","2",NA,"2","0","140108_010199_010_11_04",20
"2022","140108","010199","010","11","05","1","4","1","29","1","4","5",NA,"1","2",NA,"2","0","140108_010199_010_11_05",29
"2022","140108","010199","010","11","06","1","4","2","27","1","4","5",NA,"2",NA,NA,NA,"0","140108_010199_010_11_06",27
"2022","140108","010199","027","11","02","1","4","1","26","2","4","3",NA,"1","2",NA,"2","1","140108_010199_027_11_02",26
"2022","140108","010199","027","11","03","1","4","2","23","2","4","7","2","1","3","7","2","1","140108_010199_027_11_03",23
NA,"140108","010199","027","11","05","1","4","2","29","5",NA,NA,NA,NA,NA,NA,NA,NA,"140108_010199_027_11_05",29
"2022","140108","010199","113","11","02","1","4","2","19","6","4","6","1","2","5","7","2","1","140108_010199_113_11_02",19
"2022","150142","010244","053","11","03","8","1","2","18","6","4","7","6","2",NA,NA,NA,"1","150142_010244_053_11_03",18
"2022","150142","010244","077","11","03","8","1","2","20","6","4","6","1","2",NA,NA,NA,"1","150142_010244_077_11_03",20
"2022","150142","010244","077","11","04","8","1","1","18","6","4","6","2","1","3","2","2","1","150142_010244_077_11_04",18
"2022","160108","010269","021","11","03","7","2","2","27","6","4","7",NA,"1","2",NA,"2","1","160108_010269_021_11_03",27
"2022","160108","010269","106","11","02","7","2","1","18","6","4","6","3","2",NA,NA,NA,"1","160108_010269_106_11_02",18
"2022","160201","010274","043","11","02","7","4","2","22","6","4","9","6","2",NA,NA,NA,"1","160201_010274_043_11_02",22
"2022","160201","010274","043","11","03","7","4","2","28","5","4","8",NA,"1","3","2","2","1","160201_010274_043_11_03",28
"2022","160201","010274","072","11","04","7","4","2","21","1","4","5","5","2",NA,NA,NA,"1","160201_010274_072_11_04",21
"2022","160201","010274","101","11","03","7","4","1","23","6","4","10","3","1","3","5","2","1","160201_010274_101_11_03",23
"2022","210802","010345","117","11","03","6","7","2","21","6","1","7","8","1","5","7","2","0","210802_010345_117_11_03",21
"2022","150501","010631","029","11","02","2","3","1","19","6","4","6","2","1","4","7","1","0","150501_010631_029_11_02",19
"2022","150501","010631","078","11","04","2","3","2","20","1","4","7","1","2",NA,NA,NA,"0","150501_010631_078_11_04",20
"2022","150501","010631","078","11","05","2","3","1","25","1","4","6",NA,"1","4","2","2","0","150501_010631_078_11_05",25
"2022","150501","010631","078","11","06","2","3","2","18","1","4","6","5","2",NA,NA,NA,"0","150501_010631_078_11_06",18
"2022","150501","010631","078","11","07","2","3","1","21","1","4","6","2","1","4","2","2","0","150501_010631_078_11_07",21
"2022","150806","010656","074","11","04","2","2","1","25","6","4","6",NA,"2",NA,NA,NA,"1","150806_010656_074_11_04",25
"2022","160103","011300","172","11","02","7","7","2","29","6","4","1",NA,"1","5","7","2","0","160103_011300_172_11_02",29
"2022","160103","011300","174","11","03","7","7","1","19","6","4","6","1","1","4","7","1","0","160103_011300_174_11_03",19
"2022","160103","011300","174","11","06","7","7","1","25","1","4","6",NA,"1","4","7","2","0","160103_011300_174_11_06",25
"2022","160103","011300","174","11","07","7","7","2","22","1","3","6","5","2",NA,NA,NA,"0","160103_011300_174_11_07",22
"2022","160103","011300","176","11","03","7","7","1","20","6","4","6","1","1","2",NA,"2","0","160103_011300_176_11_03",20
"2022","010101","015009","006","11","02","4","4","1","23","6","4","10","3","2",NA,NA,NA,"1","010101_015009_006_11_02",23
"2022","010101","015009","018","11","03","4","4","2","19","6","4","9","6","1","3","7","2","1","010101_015009_018_11_03",19
"2022","010101","015009","030","11","02","4","4","1","20","6","4","9","6","2",NA,NA,NA,"1","010101_015009_030_11_02",20
"2022","010101","015009","066","11","03","4","4","2","18","6","4","9","6","2",NA,NA,NA,"1","010101_015009_066_11_03",18
"2022","010101","015009","077","11","04","4","4","2","28","1","4","9",NA,"1","3","7","2","1","010101_015009_077_11_04",28
"2022","010101","015009","113","11","03","4","4","1","29","6","4","9",NA,"2",NA,NA,NA,"1","010101_015009_113_11_03",29
"2022","010101","015024","076","11","03","4","4","1","24","6","4","6","9","1","3","7","2","1","010101_015024_076_11_03",24
"2022","010101","015024","088","11","03","4","4","1","21","6","4","8","3","2",NA,NA,NA,"1","010101_015024_088_11_03",21
"2022","010706","015058","020","11","03","7","5","2","22","6","4","9","6","1","5","7","2","1","010706_015058_020_11_03",22
"2022","010706","015058","083","11","01","7","5","1","24","1","4","4","1","1","1",NA,"2","0","010706_015058_083_11_01",24
"2022","010706","015058","083","11","02","7","5","2","21","1","4","5","1","1","4","7","2","0","010706_015058_083_11_02",21
NA,"010706","015058","083","11","04","7","5","1","26","6",NA,NA,NA,NA,NA,NA,NA,NA,"010706_015058_083_11_04",26
"2022","010701","015067","006","11","01","7","4","1","26","1","4","6",NA,"1","3",NA,"2","1","010701_015067_006_11_01",26
"2022","010701","015067","006","11","02","7","4","2","27","1","4","11",NA,"1","3","6","2","1","010701_015067_006_11_02",27
"2022","010701","015067","036","11","01","7","4","1","24","1","4","9","6","1","2",NA,"2","1","010701_015067_036_11_01",24
"2022","010701","015067","036","11","02","7","4","2","24","1","4","7","6","2",NA,NA,NA,"1","010701_015067_036_11_02",24
"2022","010701","015067","051","11","03","7","4","2","18","6","4","7","6","2","2",NA,"1","1","010701_015067_051_11_03",18
"2022","010504","015084","091","11","01","4","7","1","29","1","4","5",NA,"1","2",NA,"2","0","010504_015084_091_11_01",29
"2022","010504","015084","091","11","02","4","7","2","26","1","4","4",NA,"1","5","7","2","0","010504_015084_091_11_02",26
"2022","010504","015084","186","11","02","4","7","2","28","1","4","4",NA,"1","5","7","2","0","010504_015084_186_11_02",28
NA,"010109","015103","003","11","03","4","8","2","29","1",NA,NA,NA,NA,NA,NA,NA,NA,"010109_015103_003_11_03",29
"2022","010109","015103","029","11","04","4","8","1","22","1","4","4","1","1","5","7","2","1","010109_015103_029_11_04",22
"2022","010109","015103","029","11","05","4","8","2","19","1","4","5","9","1","5","7","2","1","010109_015103_029_11_05",19
"2022","010109","015103","032","11","02","4","8","2","23","2","4","4","10","1","5","7","2","0","010109_015103_032_11_02",23
"2022","010705","015109","121","11","03","7","7","1","18","6","4","6","2","1","2",NA,"2","1","010705_015109_121_11_03",18
"2022","010705","015109","124","11","03","7","7","2","21","6","4","7","6","1","5","7","2","1","010705_015109_124_11_03",21
"2022","010522","015119","005","11","02","7","6","1","18","6","4","6","3","1","4","7","2","1","010522_015119_005_11_02",18
"2022","010522","015119","031","11","02","7","6","1","25","6","4","6",NA,"1","4","7","2","1","010522_015119_031_11_02",25
"2022","010706","015122","010","11","02","7","7","2","29","1","4","4",NA,"1","5","7","2","0","010706_015122_010_11_02",29
"2022","010706","015122","072","11","03","7","7","1","24","6","4","10","3","1","3","1","2","1","010706_015122_072_11_03",24
"2022","010706","015122","077","11","03","7","7","1","20","6","4","6","9","1","5","7","1","0","010706_015122_077_11_03",20
"2022","010707","015155","118","11","03","7","7","1","20","6","4","6","1","1","4","7","1","0","010707_015155_118_11_03",20
"2022","010707","015155","119","11","02","7","7","2","25","1","4","6",NA,"1","5","7","2","0","010707_015155_119_11_02",25
"2022","010707","015155","267","11","02","7","7","2","26","1","4","6",NA,"1","5","7","2","1","010707_015155_267_11_02",26
"2022","010707","015155","269","11","03","7","7","1","19","6","4","6","3","1","4","7","1","0","010707_015155_269_11_03",19
"2022","010202","015180","010","11","06","7","7","1","18","6","4","9","6","1","4","7","1","0","010202_015180_010_11_06",18
"2022","010202","015180","269","11","03","7","7","1","25","6","4","10",NA,"2",NA,NA,NA,"1","010202_015180_269_11_03",25
"2022","010202","015180","271","11","02","7","7","2","24","1","4","4","5","1","4","7","1","0","010202_015180_271_11_02",24
NA,"010202","015180","272","11","08","7","7","2","20","1",NA,NA,NA,NA,NA,NA,NA,NA,"010202_015180_272_11_08",20
"2022","021809","015190","070","11","03","2","2","1","21","6","4","9","6","2",NA,NA,NA,"1","021809_015190_070_11_03",21
"2022","021809","015190","103","11","03","2","2","1","23","6","4","9","6","1","1",NA,"2","1","021809_015190_103_11_03",23
"2022","021801","015202","096","11","04","2","2","2","22","6","4","6","1","1","2",NA,"1","1","021801_015202_096_11_04",22
"2022","021801","015202","144","11","01","2","2","2","22","6","4","9","1","1","3","7","2","1","021801_015202_144_11_01",22
"2022","021809","015209","016","11","02","2","2","2","29","2","4","8",NA,"2",NA,NA,NA,"1","021809_015209_016_11_02",29
"2022","021809","015209","069","11","03","2","2","1","20","6","4","7","2","1","4","7","2","0","021809_015209_069_11_03",20
NA,"021809","015209","082","11","04","2","2","2","19","6",NA,NA,NA,NA,NA,NA,NA,NA,"021809_015209_082_11_04",19
"2022","021809","015209","109","11","02","2","2","2","27","1","4","6",NA,"1","1",NA,"2","1","021809_015209_109_11_02",27
"2022","021801","015221","017","11","02","2","2","1","24","6","4","9","6","2",NA,NA,NA,"1","021801_015221_017_11_02",24
"2022","021801","015221","065","11","05","2","2","2","29","5","4","10",NA,"1","3","7","2","1","021801_015221_065_11_05",29
"2022","021801","015221","077","11","02","2","2","2","24","6","4","9",NA,"2",NA,NA,NA,"1","021801_015221_077_11_02",24
"2022","021101","015245","002","11","03","2","4","1","24","6","4","6","1","2",NA,NA,NA,"0","021101_015245_002_11_03",24
"2022","021101","015245","024","11","01","2","4","1","29","2","4","10",NA,"1","2",NA,"2","1","021101_015245_024_11_01",29
"2022","021101","015245","047","11","03","2","4","1","26","6","4","6",NA,"2",NA,NA,NA,"1","021101_015245_047_11_03",26
"2022","021101","015245","055","11","03","2","4","2","22","6","4","9",NA,"2","5","7","2","0","021101_015245_055_11_03",22
"2022","020804","015268","011","11","02","2","8","2","29","1","1","3",NA,"1","5","7","2","0","020804_015268_011_11_02",29
"2022","020804","015268","012","11","02","2","8","2","23","6","1","6","3","2","5","7","2","0","020804_015268_012_11_02",23
"2022","020804","015268","091","11","03","2","8","1","25","6","4","6",NA,"1","4","7","2","1","020804_015268_091_11_03",25
"2022","020804","015268","091","11","04","2","8","2","24","6","4","9","6","2","5","7","2","1","020804_015268_091_11_04",24
"2022","021502","015278","072","11","06","5","7","2","27","6","4","6",NA,"2","5","7","2","0","021502_015278_072_11_06",27
"2022","021502","015278","074","11","03","5","7","2","20","6","4","4","9","2","5","7","2","0","021502_015278_074_11_03",20
"2022","021502","015278","074","11","04","5","7","1","19","6","4","6","3","1","4","7","1","0","021502_015278_074_11_04",19
"2022","021502","015278","075","11","01","5","7","1","28","2","4","5",NA,"1","2",NA,"1","0","021502_015278_075_11_01",28
"2022","020101","015284","019","11","03","5","2","1","18","6","4","9","6","2",NA,NA,NA,"0","020101_015284_019_11_03",18
"2022","020101","015284","039","11","03","5","2","1","22","6","1","9","6","1","2",NA,"2","0","020101_015284_039_11_03",22
"2022","020101","015284","116","11","03","5","2","2","23","6","4","9","6","2","5","7","2","1","020101_015284_116_11_03",23
"2022","022001","015304","028","11","05","5","5","1","24","1","4","6","1","1","4","2","2","1","022001_015304_028_11_05",24
"2022","022001","015304","028","11","06","5","5","2","24","1","4","6","5","2","5","7","2","1","022001_015304_028_11_06",24
"2022","021307","015342","005","11","01","5","7","1","29","1","1","5",NA,"1","2",NA,"2","0","021307_015342_005_11_01",29
"2022","021307","015342","005","11","02","5","7","2","26","1","1","3",NA,"2","5","7","2","0","021307_015342_005_11_02",26
NA,"021307","015342","008","11","03","5","7","2","29","1",NA,NA,NA,NA,NA,NA,NA,NA,"021307_015342_008_11_03",29
"2022","021307","015342","093","11","03","5","7","2","21","6","1","6","3","2","5","7","2","0","021307_015342_093_11_03",21
"2022","022001","015372","023","11","02","5","8","2","21","6","4","9","6","2","5","7","2","0","022001_015372_023_11_02",21
"2022","022001","015372","067","11","02","5","8","2","26","1","4","6",NA,"1","4","7","2","0","022001_015372_067_11_02",26
"2022","022001","015372","068","11","05","5","8","2","20","1","1","6","1","2","2",NA,"2","0","022001_015372_068_11_05",20
"2022","022001","015372","068","11","06","5","8","1","25","1","1","5",NA,"1","4","7","2","0","022001_015372_068_11_06",25
"2022","020112","015374","002","11","01","5","6","1","29","6","1","6",NA,"1","4","7","2","0","020112_015374_002_11_01",29
"2022","020112","015374","033","11","03","5","6","2","24","6","4","10","3","2","5","7","2","1","020112_015374_033_11_03",24
"2022","020102","015376","096","11","02","5","7","2","28","1","1","5",NA,"2","5","7","2","0","020102_015376_096_11_02",28
"2022","021604","015384","122","11","06","5","8","1","24","6","1","6","10","2","7","7","2","0","021604_015384_122_11_06",24
"2022","021604","015384","123","11","04","5","8","2","20","6","1","6","3","2","5","7","2","0","021604_015384_123_11_04",20
"2022","021604","015384","126","11","01","5","8","1","28","6","4","6",NA,"1","2",NA,"1","0","021604_015384_126_11_01",28
NA,"030101","015393","012","11","03","6","3","2","19","6",NA,NA,NA,NA,NA,NA,NA,NA,"030101_015393_012_11_03",19
"2022","030101","015393","088","11","01","6","3","2","28","1","1","10",NA,"1","2",NA,"2","1","030101_015393_088_11_01",28
"2022","030101","015393","165","11","03","6","3","1","19","6","1","6","11","1","4","7","2","0","030101_015393_165_11_03",19
"2022","030602","015424","055","11","03","6","5","2","18","6","1","7","6","1","4","7","1","0","030602_015424_055_11_03",18
NA,"030602","015424","114","11","03","6","5","2","22","6",NA,NA,NA,NA,NA,NA,NA,NA,"030602_015424_114_11_03",22
"2022","030602","015435","008","11","03","6","5","2","28","6","1","6",NA,"1","2",NA,"2","0","030602_015435_008_11_03",28
"2022","030602","015435","008","11","04","6","5","2","18","6","1","6","3","2","5","7","2","0","030602_015435_008_11_04",18
"2022","030602","015435","043","11","03","6","5","1","25","6","1","9",NA,"2",NA,NA,NA,"1","030602_015435_043_11_03",25
"2022","030602","015435","043","11","04","6","5","1","18","6","4","6","3","1","4","7","2","1","030602_015435_043_11_04",18
"2022","030602","015435","055","11","03","6","5","2","18","6","1","7","2","2","3","7","2","0","030602_015435_055_11_03",18
